4450	3	3	8	30.55	75.86	100	92.17	66.52	39.49	20.09	8.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4500	3	3	8	30.16	75.38	100	92.81	67.35	40.29	20.58	8.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4550	3	3	8	29.57	74.66	100	93.67	68.57	41.39	21.33	9.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4600	3	3	8	28.61	73.51	100	95.01	70.48	43.08	22.47	9.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4650	3	3	8	28.25	73.06	100	95.65	71.33	43.85	23.08	10.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4700	3	3	8	27.56	72.19	100	96.67	72.94	45.33	24.12	10.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4750	3	3	8	27.02	71.52	100	97.57	74.14	46.49	24.87	11.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4800	3	3	8	26.52	70.87	100	98.43	75.51	47.7	25.73	11.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	3	3	8	26.06	70.28	100	99.24	76.73	48.92	26.55	12.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4900	4	4	8	25.31	69.19	99.65	100	78.13	50.39	27.57	12.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4950	4	4	9	24.87	68.39	99.09	100	78.64	50.95	28.1	13.31	5.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5000	4	4	9	24.03	66.9	98.02	100	79.4	52.02	28.91	13.87	5.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5050	4	4	9	23.4	65.77	97.23	100	80.07	52.79	29.68	14.26	5.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5100	4	4	9	22.63	64.36	96.2	100	80.9	53.87	30.59	14.86	6.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5150	4	4	9	22.25	63.65	95.67	100	81.34	54.46	31.09	15.17	6.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5200	4	4	9	21.48	62.25	94.66	100	82.15	55.53	31.99	15.9	6.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5250	4	4	9	20.97	61.29	93.94	100	82.77	56.36	32.7	16.37	6.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5300	4	4	9	20.45	60.29	93.19	100	83.42	57.24	33.47	16.89	7.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5350	4	4	9	19.8	59.05	92.26	100	84.2	58.29	34.37	17.56	7.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5400	4	4	9	19.31	58.11	91.53	100	84.86	59.19	35.16	18.11	7.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5450	4	4	9	18.84	57.19	90.83	100	85.46	60.02	35.88	18.59	8.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5500	4	4	9	18.26	56.04	89.93	100	86.29	61.18	37.13	19.38	8.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5550	4	4	9	17.82	55.17	89.25	100	86.94	62.1	37.89	19.97	8.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5600	4	4	9	17.27	54.08	88.39	100	87.73	63.2	38.96	20.66	9.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5650	4	4	9	17.01	53.53	87.94	100	88.17	63.83	39.54	21.13	9.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5700	4	4	9	16.61	52.72	87.28	100	88.82	64.77	40.41	21.76	10.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5750	4	4	9	16.11	51.7	86.47	100	89.61	65.9	41.44	22.49	10.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5800	4	4	9	15.75	50.93	85.83	100	90.26	66.92	42.34	23.14	10.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5850	4	4	9	15.39	50.17	85.14	100	90.92	67.88	43.25	23.81	11.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5900	4	4	9	14.94	49.22	84.35	100	91.77	69.05	44.41	24.6	11.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5950	4	4	10	14.6	48.5	83.75	100	92.36	70.03	45.35	25.3	12.41	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
